IP,Time,URL,Staus
10.131.0.1,[30/Nov/2017:17:03:10,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304
10.131.0.1,[30/Nov/2017:17:03:10,GET /css/font-awesome.min.css HTTP/1.1,304
10.128.2.1,[30/Nov/2017:17:03:10,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304
10.130.2.1,[30/Nov/2017:17:03:10,GET /js/vendor/moment.min.js HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:03:10,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304
10.130.2.1,[30/Nov/2017:17:03:12,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:03:13,POST /login.php HTTP/1.1,302
10.131.2.1,[30/Nov/2017:17:03:13,GET /home.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:03:13,GET /css/bootstrap.min.css HTTP/1.1,304
10.130.2.1,[30/Nov/2017:17:03:13,GET /css/font-awesome.min.css HTTP/1.1,304
10.131.2.1,[30/Nov/2017:17:03:13,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304
10.128.2.1,[30/Nov/2017:17:03:13,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304
10.131.0.1,[30/Nov/2017:17:03:13,GET /css/style.css HTTP/1.1,304
10.131.0.1,[30/Nov/2017:17:03:13,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304
10.128.2.1,[30/Nov/2017:17:03:13,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304
10.131.0.1,[30/Nov/2017:17:03:13,GET /css/normalize.css HTTP/1.1,304
10.129.2.1,[30/Nov/2017:17:03:13,GET /css/main.css HTTP/1.1,304
10.130.2.1,[30/Nov/2017:17:03:13,GET /js/vendor/moment.min.js HTTP/1.1,304
10.128.2.1,[30/Nov/2017:17:04:05,GET /details.php?id=43 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:05:29,GET /contestsubmit.php?id=45 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:05:35,POST /pcompile.php HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:05:38,POST /contestsubmission.php HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:06:07,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:06:14,GET /standings.php?id=16 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:06:17,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:06:21,GET / HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:06:23,GET /standings.php?id=16 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:06:24,GET /contest.php HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:06:28,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:06:34,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:06:35,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:06:39,GET /details.php?id=41 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:06:39,GET /details.php?id=41 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:06:41,GET /contestsubmit.php?id=42 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:06:48,POST /pcompile.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:06:53,POST /contestsubmission.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:07:02,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:07:03,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:07:07,GET /details.php?id=41 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:07:10,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:07:13,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:07:15,GET /details.php?id=45 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:07:16,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:07:19,GET /standings.php?id=16 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:07:23,GET /contestsubmit.php?id=43 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:07:26,GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:07:28,POST /pcompile.php HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:07:31,POST /contestsubmission.php HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:07:35,GET /standings.php?id=16 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:07:36,GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:07:38,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:07:53,GET /standings.php?id=16 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:08:02,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:08:08,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:08:40,GET /details.php?id=46 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:08:54,GET /standings.php?id=16 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:09:46,GET /contestsubmission.php?id=16&show=Tasnim_1610007 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:12:58,GET /contestsubmit.php?id=42 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:13:08,POST /pcompile.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:13:11,POST /contestsubmission.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:13:15,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:13:19,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:13:19,GET /img/ruet.png HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:14:27,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:14:28,GET /img/ruet.png HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:14:31,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:14:32,GET /img/ruet.png HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:14:39,GET / HTTP/1.1,302
10.128.2.1,[30/Nov/2017:17:14:42,GET /contestsubmit.php?id=42 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:14:44,GET /login.php HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:14:48,GET /css/bootstrap.min.css HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:14:48,POST /pcompile.php HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:14:51,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:14:51,POST /contestsubmission.php HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:14:53,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:14:53,GET /css/main.css HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:14:53,GET /css/style.css HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:14:53,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:14:57,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:14:59,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:15:07,GET /profile.php?user=m.r.saurov HTTP/1.1,302
10.129.2.1,[30/Nov/2017:17:15:08,GET /login.php HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:15:20,GET /home.php HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:15:24,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:15:25,POST /process.php HTTP/1.1,302
10.129.2.1,[30/Nov/2017:17:15:25,GET /login.php?value=fail HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:15:26,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:15:27,GET /standings.php?id=16 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:15:27,GET /img/ruet.png HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:15:28,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:15:29,GET /contest.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:15:32,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:15:37,GET /standings.php?id=16 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:15:38,POST /process.php HTTP/1.1,302
10.128.2.1,[30/Nov/2017:17:15:39,GET /profile.php?user=m.r.saurov HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:15:40,GET /js/chart.min.js HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:15:40,GET /js/jquery.min.js HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:15:46,GET /profile.php?user=Tasnim_1610007 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:15:46,GET /edit.php?name=m.r.saurov HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:16:00,GET /contest.php HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:16:01,POST /process.php HTTP/1.1,302
10.129.2.1,[30/Nov/2017:17:16:02,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:16:05,GET /home.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:16:08,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:16:13,GET /js/vendor/moment.min.js HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:16:13,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:16:26,POST /update.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:16:32,GET /profile.php?user=m.r.saurov HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:16:40,GET /contest.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:16:44,GET /contest.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:16:50,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:16:52,GET /contest.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:16:54,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:16:57,GET /details.php?id=41 HTTP/1.1,302
10.129.2.1,[30/Nov/2017:17:16:57,GET /login.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:17:01,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:17:17,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:17:19,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:17:24,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:17:25,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:17:30,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:17:32,GET /details.php?id=43 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:17:35,GET /profile.php?user=samin_1610002 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:17:43,GET /home.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:17:47,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:18:02,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:18:14,GET /home.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:18:20,GET /home.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:18:23,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:18:31,GET /standings.php?id=16 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:18:42,GET / HTTP/1.1,302
10.129.2.1,[30/Nov/2017:17:18:43,GET /login.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:18:44,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:18:45,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:18:49,GET /home.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:20:02,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.131.2.1,[30/Nov/2017:17:20:02,GET /login.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:20:07,POST /process.php HTTP/1.1,302
10.130.2.1,[30/Nov/2017:17:20:07,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:20:11,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:20:29,GET /contestsubmission.php?id=16&show=Tasnim_1610007 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:20:45,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:20:59,GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:20:59,GET /profile.php?user=Tasnim_1610007 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:21:00,GET /js/jquery.min.js HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:21:00,GET /js/chart.min.js HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:21:06,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:21:25,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:21:26,GET /img/ruet.png HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:22:35,GET /standings.php?id=16 HTTP/1.1,302
10.131.2.1,[30/Nov/2017:17:22:36,GET /login.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:23:42,GET / HTTP/1.1,302
10.130.2.1,[30/Nov/2017:17:23:42,GET /login.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:23:43,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:23:43,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:23:43,GET /css/normalize.css HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:23:44,GET /css/main.css HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:23:44,GET /css/style.css HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:23:44,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:23:44,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:23:45,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:23:50,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:23:59,GET /login.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:24:03,GET /standings.php?id=16 HTTP/1.1,302
10.131.0.1,[30/Nov/2017:17:24:03,GET /login.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:24:20,POST /process.php HTTP/1.1,302
10.131.0.1,[30/Nov/2017:17:24:20,GET /standings.php?id=16 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:24:35,GET /contestsubmission.php?id=16&show=dhruba_1603088 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:24:47,GET /home.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:25:21,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:25:43,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:25:51,GET /contestsubmission.php?id=16&page=2 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:25:53,GET / HTTP/1.1,302
10.131.0.1,[30/Nov/2017:17:25:55,GET /login.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:25:56,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:25:56,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:25:56,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:25:56,GET /css/main.css HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:25:56,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:25:56,GET /css/style.css HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:25:56,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:25:56,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:25:57,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:26:02,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:26:21,GET /details.php?id=42 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:26:58,GET /contest.php HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:27:05,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:27:13,GET /home.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:29:04,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:29:18,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:29:28,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:29:47,GET /contestsubmission.php?id=16&show=dhruba_1603088 HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:29:55,POST /process.php HTTP/1.1,302
10.129.2.1,[30/Nov/2017:17:29:55,GET /home.php HTTP/1.1,200
10.129.2.1,[30/Nov/2017:17:30:04,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:30:28,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:30:51,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:30:59,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:31:00,GET /img/ruet.png HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:31:40,GET /login.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:31:43,GET /details.php?id=42 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:36:04,GET /login.php?value=fail HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:36:56,GET /login.php?value=fail HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:39:06,GET /login.php?value=fail HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:42:02,POST /process.php HTTP/1.1,302
10.128.2.1,[30/Nov/2017:17:42:05,GET /login.php?value=fail HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:44:41,GET /contest.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:44:44,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:44:52,GET /standings.php?id=16 HTTP/1.1,302
10.131.2.1,[30/Nov/2017:17:44:55,GET / HTTP/1.1,302
10.131.2.1,[30/Nov/2017:17:44:56,GET /login.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:45:01,POST /process.php HTTP/1.1,302
10.131.2.1,[30/Nov/2017:17:45:06,GET /home.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:45:10,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:45:13,GET /contest.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:45:15,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:45:23,GET /standings.php?id=16 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:45:31,GET /contest.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:45:40,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:45:43,GET /contest.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:45:44,GET /home.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:45:44,GET /details.php?id=43 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:45:47,GET /contest.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:45:49,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:45:50,GET / HTTP/1.1,302
10.131.2.1,[30/Nov/2017:17:45:51,GET /login.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:45:54,POST /process.php HTTP/1.1,302
10.131.2.1,[30/Nov/2017:17:45:54,GET /home.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:45:55,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:45:57,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:46:17,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:46:41,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:46:44,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:46:46,GET /standings.php?id=16 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:46:46,GET /standings.php?id=16 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:46:46,GET /img/ruet.png HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:46:57,GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:47:02,GET /standings.php?id=16 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:47:10,GET /details.php?id=43 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:47:13,GET / HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:47:20,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:47:24,GET /details.php?id=43 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:48:27,GET / HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:48:27,GET /contestsubmit.php?id=41 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:48:33,POST /pcompile.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:48:37,POST /contestsubmission.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:48:40,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,200
10.128.2.1,[30/Nov/2017:17:48:43,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:49:07,GET / HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:50:08,GET /contest.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:50:10,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:50:15,GET /details.php?id=46 HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:50:31,GET /contest.php HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:50:33,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1,[30/Nov/2017:17:50:38,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:52:18,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:52:21,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:52:33,GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:52:40,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:52:44,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:53:47,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:53:51,GET /contestsubmit.php?id=41 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:53:55,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:53:55,POST /pcompile.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:53:59,POST /contestsubmission.php HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:54:09,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:54:09,GET /details.php?id=45 HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:54:10,GET /img/ruet.png HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:54:16,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:54:17,GET /home.php HTTP/1.1,200
10.131.2.1,[30/Nov/2017:17:54:22,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,[30/Nov/2017:17:54:23,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
